Function,File Path,Count
items,src\lib\components\chat\Messages\CodeExecutionModal.svelte,1
items,src\lib\components\chat\Messages\CodeExecutions.svelte,2
items,src\lib\components\chat\Messages\Name.svelte,1
items,src\lib\components\chat\Messages\RateComment.svelte,2
items,src\lib\components\chat\Messages\ResponseMessage.svelte,1
items,src\lib\components\chat\Messages\Markdown\MarkdownTokens.svelte,2
items,src\lib\components\chat\Messages\ResponseMessage\WebSearchResults.svelte,4
items,src\lib\components\chat\ModelSelector\Selector.svelte,18
items,src\lib\components\chat\Overview\Node.svelte,2
items,src\lib\components\chat\Settings\About.svelte,2
items,src\lib\components\chat\Settings\Account.svelte,2
items,src\lib\components\chat\Settings\Audio.svelte,1
items,src\lib\components\chat\Settings\Chats.svelte,6
items,src\lib\components\chat\Settings\Connections.svelte,1
items,src\lib\components\chat\Settings\General.svelte,1
items,src\lib\components\chat\Settings\Personalization.svelte,1
items,src\lib\components\chat\Settings\Account\UpdatePassword.svelte,1
items,src\lib\components\chat\Settings\Advanced\AdvancedParams.svelte,2
items,src\lib\components\chat\Settings\Connections\Connection.svelte,1
items,src\lib\components\chat\Settings\Personalization\AddMemoryModal.svelte,1
items,src\lib\components\chat\Settings\Personalization\EditMemoryModal.svelte,1
items,src\lib\components\chat\Settings\Personalization\ManageModal.svelte,1
items,src\lib\components\common\Banner.svelte,4
items,src\lib\components\common\Collapsible.svelte,1
items,src\lib\components\common\Dropdown.svelte,6
items,src\lib\components\common\FileItem.svelte,2
items,src\lib\components\common\FileItemModal.svelte,4
items,src\lib\components\common\Folder.svelte,8
items,src\lib\components\common\Pagination.svelte,5
items,src\lib\components\common\RichTextInput.svelte,2
items,src\lib\components\common\Selector.svelte,7
items,src\lib\components\common\SVGPanZoom.svelte,1
items,src\lib\components\common\Switch.svelte,1
items,src\lib\components\common\Valves.svelte,1
items,src\lib\components\common\Tags\TagInput.svelte,2
items,src\lib\components\common\Tags\TagList.svelte,1
items,src\lib\components\layout\Help.svelte,1
items,src\lib\components\layout\Navbar.svelte,4
items,src\lib\components\layout\Sidebar.svelte,12
items,src\lib\components\layout\UpdateInfoToast.svelte,1
items,src\lib\components\layout\Help\HelpMenu.svelte,4
items,src\lib\components\layout\Navbar\Menu.svelte,20
items,src\lib\components\layout\Sidebar\ChannelItem.svelte,2
items,src\lib\components\layout\Sidebar\ChannelModal.svelte,2
items,src\lib\components\layout\Sidebar\ChatItem.svelte,4
items,src\lib\components\layout\Sidebar\ChatMenu.svelte,21
items,src\lib\components\layout\Sidebar\RecursiveFolder.svelte,13
items,src\lib\components\layout\Sidebar\UserMenu.svelte,4
items,src\lib\components\layout\Sidebar\Folders\FolderMenu.svelte,6
items,src\lib\components\workspace\Knowledge.svelte,5
items,src\lib\components\workspace\Models.svelte,10
items,src\lib\components\workspace\Prompts.svelte,7
items,src\lib\components\workspace\Tools.svelte,8
items,src\lib\components\workspace\common\AccessControl.svelte,7
items,src\lib\components\workspace\common\ManifestModal.svelte,1
items,src\lib\components\workspace\Knowledge\ItemMenu.svelte,2
items,src\lib\components\workspace\Knowledge\KnowledgeBase.svelte,4
items,src\lib\components\workspace\Knowledge\KnowledgeBase\AddContentMenu.svelte,9
items,src\lib\components\workspace\Knowledge\KnowledgeBase\AddTextContentModal.svelte,2
items,src\lib\components\workspace\Models\ActionsSelector.svelte,3
items,src\lib\components\workspace\Models\Capabilities.svelte,1
items,src\lib\components\workspace\Models\FiltersSelector.svelte,3
items,src\lib\components\workspace\Models\Knowledge.svelte,1
items,src\lib\components\workspace\Models\ModelEditor.svelte,4
items,src\lib\components\workspace\Models\ModelMenu.svelte,6
items,src\lib\components\workspace\Models\ToolsSelector.svelte,3
items,src\lib\components\workspace\Models\Knowledge\Selector.svelte,6
items,src\lib\components\workspace\Prompts\PromptEditor.svelte,3
items,src\lib\components\workspace\Prompts\PromptMenu.svelte,6
items,src\lib\components\workspace\Tools\ToolkitEditor.svelte,4
items,src\lib\components\workspace\Tools\ToolMenu.svelte,8
items,src\routes\(app)\admin\+layout.svelte,2
items,src\routes\(app)\admin\functions\edit\+page.svelte,1
items,src\routes\(app)\home\+layout.svelte,2
items,src\routes\(app)\workspace\+layout.svelte,2
items,src\routes\(app)\workspace\tools\edit\+page.svelte,1
items,src\routes\auth\+page.svelte,1
items,src\routes\s\[id]\+page.svelte,1
updateFolderNameById,src\lib\apis\folders\index.ts,1
updateFolderNameById,src\lib\components\layout\Sidebar\RecursiveFolder.svelte,2
updateFolderParentIdById,src\lib\apis\folders\index.ts,1
updateFolderParentIdById,src\lib\components\layout\Sidebar.svelte,2
updateFolderParentIdById,src\lib\components\layout\Sidebar\RecursiveFolder.svelte,2
getFolderById,src\lib\apis\folders\index.ts,1
updateFolderIsExpandedById,src\lib\apis\folders\index.ts,1
updateFolderIsExpandedById,src\lib\components\layout\Sidebar\RecursiveFolder.svelte,2
updateFolderItemsById,src\lib\apis\folders\index.ts,1
getUserValvesById,src\lib\apis\functions\index.ts,1
getUserValvesById,src\lib\apis\tools\index.ts,1
getUserValvesById,src\lib\components\chat\Controls\Valves.svelte,2
updateUserValvesById,src\lib\apis\functions\index.ts,1
updateUserValvesById,src\lib\apis\tools\index.ts,1
updateUserValvesById,src\lib\components\chat\Controls\Valves.svelte,2
toggleFunctionById,src\lib\apis\functions\index.ts,1
toggleFunctionById,src\lib\components\admin\Functions.svelte,2
getFunctionValvesById,src\lib\apis\functions\index.ts,1
getFunctionValvesById,src\lib\components\workspace\common\ValvesModal.svelte,2
updateFunctionValvesById,src\lib\apis\functions\index.ts,1
updateFunctionValvesById,src\lib\components\workspace\common\ValvesModal.svelte,2
createNewFunction,src\lib\apis\functions\index.ts,1
createNewFunction,src\lib\components\admin\Functions.svelte,2
createNewFunction,src\routes\(app)\admin\functions\create\+page.svelte,2
updateFunctionById,src\lib\apis\functions\index.ts,1
updateFunctionById,src\routes\(app)\admin\functions\edit\+page.svelte,2
deleteFunctionById,src\lib\apis\functions\index.ts,1
deleteFunctionById,src\lib\components\admin\Functions.svelte,2
getUserValvesSpecById,src\lib\apis\functions\index.ts,1
getUserValvesSpecById,src\lib\apis\tools\index.ts,1
getUserValvesSpecById,src\lib\components\chat\Controls\Valves.svelte,2
getFunctionValvesSpecById,src\lib\apis\functions\index.ts,1
getFunctionValvesSpecById,src\lib\components\workspace\common\ValvesModal.svelte,2
toggleGlobalById,src\lib\apis\functions\index.ts,1
toggleGlobalById,src\lib\components\admin\Functions.svelte,2
getFunctionById,src\lib\apis\functions\index.ts,1
getFunctionById,src\lib\components\admin\Functions.svelte,4
getFunctionById,src\routes\(app)\admin\functions\edit\+page.svelte,2
getFunctions,src\lib\apis\functions\index.ts,1
getFunctions,src\lib\components\admin\Functions.svelte,4
getFunctions,src\lib\components\chat\Controls\Valves.svelte,2
getFunctions,src\lib\components\workspace\Models\ModelEditor.svelte,2
getFunctions,src\routes\(app)\+layout.svelte,1
getFunctions,src\routes\(app)\admin\functions\+page.svelte,2
getFunctions,src\routes\(app)\admin\functions\create\+page.svelte,2
getFunctions,src\routes\(app)\admin\functions\edit\+page.svelte,2
exportFunctions,src\lib\apis\functions\index.ts,1
exportFunctions,src\lib\components\admin\Functions.svelte,2
createNewGroup,src\lib\apis\groups\index.ts,1
createNewGroup,src\lib\components\admin\Users\Groups.svelte,2
getGroups,src\lib\apis\groups\index.ts,1
getGroups,src\lib\components\admin\Users\Groups.svelte,2
getGroups,src\lib\components\workspace\Models.svelte,2
getGroups,src\lib\components\workspace\common\AccessControl.svelte,2
updateGroupById,src\lib\apis\groups\index.ts,1
updateGroupById,src\lib\components\admin\Users\Groups\GroupItem.svelte,2
group,src\lib\apis\groups\index.ts,4
group,src\lib\components\admin\Evaluations\Leaderboard.svelte,5
group,src\lib\components\admin\Users\Groups.svelte,9
group,src\lib\components\admin\Users\Groups\AddGroupModal.svelte,3
group,src\lib\components\admin\Users\Groups\EditGroupModal.svelte,6
group,src\lib\components\admin\Users\Groups\GroupItem.svelte,9
group,src\lib\components\app\AppSidebar.svelte,1
group,src\lib\components\channel\Channel.svelte,2
group,src\lib\components\channel\MessageInput.svelte,2
group,src\lib\components\channel\Messages\Message.svelte,4
group,src\lib\components\channel\Messages\Message\ReactionPicker.svelte,9
group,src\lib\components\chat\ChatControls.svelte,2
group,src\lib\components\chat\MessageInput.svelte,2
group,src\lib\components\chat\Suggestions.svelte,3
group,src\lib\components\chat\Messages\Message.svelte,1
group,src\lib\components\chat\Messages\MultiResponseMessages.svelte,2
group,src\lib\components\chat\Messages\RateComment.svelte,1
group,src\lib\components\chat\Messages\ResponseMessage.svelte,12
group,src\lib\components\chat\Messages\UserMessage.svelte,4
group,src\lib\components\chat\Messages\Markdown\MarkdownTokens.svelte,2
group,src\lib\components\chat\Messages\ResponseMessage\WebSearchResults.svelte,6
group,src\lib\components\chat\ModelSelector\Selector.svelte,2
group,src\lib\components\chat\Overview\Node.svelte,2
group,src\lib\components\common\Banner.svelte,6
group,src\lib\components\common\FileItem.svelte,3
group,src\lib\components\common\Folder.svelte,2
group,src\lib\components\common\Tags\TagList.svelte,2
group,src\lib\components\icons\UsersSolid.svelte,1
group,src\lib\components\layout\Overlay\AccountPending.svelte,1
group,src\lib\components\layout\Sidebar\ChannelItem.svelte,2
group,src\lib\components\layout\Sidebar\ChatItem.svelte,6
group,src\lib\components\layout\Sidebar\RecursiveFolder.svelte,2
group,src\lib\components\layout\Sidebar\SearchInput.svelte,1
group,src\lib\components\workspace\Models.svelte,2
group,src\lib\components\workspace\common\AccessControl.svelte,16
group,src\lib\components\workspace\Models\ModelEditor.svelte,4
group,src\routes\error\+page.svelte,1
groups,src\lib\apis\groups\index.ts,5
groups,src\lib\apis\users\index.ts,1
groups,src\lib\components\admin\Users.svelte,3
groups,src\lib\components\admin\Users\Groups.svelte,9
groups,src\lib\components\admin\Users\Groups\GroupItem.svelte,1
groups,src\lib\components\channel\Messages\Message\ReactionPicker.svelte,2
groups,src\lib\components\workspace\Models.svelte,3
groups,src\lib\components\workspace\common\AccessControl.svelte,7
deleteGroupById,src\lib\apis\groups\index.ts,1
deleteGroupById,src\lib\components\admin\Users\Groups\GroupItem.svelte,2
getGroupById,src\lib\apis\groups\index.ts,1
verifyConfigUrl,src\lib\apis\images\index.ts,1
verifyConfigUrl,src\lib\components\admin\Settings\Images.svelte,3
getImageGenerationConfig,src\lib\apis\images\index.ts,1
getImageGenerationConfig,src\lib\components\admin\Settings\Images.svelte,2
imageGenerations,src\lib\apis\images\index.ts,1
imageGenerations,src\lib\components\chat\Messages\ResponseMessage.svelte,2
getImageGenerationModels,src\lib\apis\images\index.ts,1
getImageGenerationModels,src\lib\components\admin\Settings\Images.svelte,2
updateImageGenerationConfig,src\lib\apis\images\index.ts,1
updateImageGenerationConfig,src\lib\components\admin\Settings\Images.svelte,2
accessControl,src\lib\apis\knowledge\index.ts,2
accessControl,src\lib\components\admin\Settings\Evaluations\ArenaModelModal.svelte,4
accessControl,src\lib\components\layout\Sidebar\ChannelModal.svelte,4
accessControl,src\lib\components\workspace\common\AccessControl.svelte,27
accessControl,src\lib\components\workspace\common\AccessControlModal.svelte,2
accessControl,src\lib\components\workspace\Knowledge\CreateKnowledgeBase.svelte,3
accessControl,src\lib\components\workspace\Knowledge\KnowledgeBase.svelte,1
accessControl,src\lib\components\workspace\Models\ModelEditor.svelte,6
accessControl,src\lib\components\workspace\Prompts\PromptEditor.svelte,4
accessControl,src\lib\components\workspace\Tools\ToolkitEditor.svelte,3
accessControl,src\routes\(app)\workspace\tools\edit\+page.svelte,1
addFileToKnowledgeById,src\lib\apis\knowledge\index.ts,1
addFileToKnowledgeById,src\lib\components\workspace\Knowledge\KnowledgeBase.svelte,2
knowledge,src\lib\apis\knowledge\index.ts,10
knowledge,src\lib\components\OnBoarding.svelte,2
knowledge,src\lib\components\admin\Users\Groups.svelte,1
knowledge,src\lib\components\admin\Users\Groups\EditGroupModal.svelte,1
knowledge,src\lib\components\admin\Users\Groups\Permissions.svelte,2
knowledge,src\lib\components\chat\ShortcutsModal.svelte,1
knowledge,src\lib\components\chat\MessageInput\Commands.svelte,3
knowledge,src\lib\components\chat\MessageInput\Commands\Knowledge.svelte,7
knowledge,src\lib\components\layout\Sidebar.svelte,1
knowledge,src\lib\components\workspace\Knowledge.svelte,7
knowledge,src\lib\components\workspace\Knowledge\CreateKnowledgeBase.svelte,8
knowledge,src\lib\components\workspace\Knowledge\KnowledgeBase.svelte,33
knowledge,src\lib\components\workspace\Models\Knowledge.svelte,2
knowledge,src\lib\components\workspace\Models\ModelEditor.svelte,11
knowledge,src\lib\components\workspace\Models\Knowledge\Selector.svelte,6
knowledge,src\lib\stores\index.ts,2
knowledge,src\lib\utils\rag\index.ts,1
knowledge,src\routes\(app)\+layout.svelte,2
knowledge,src\routes\(app)\workspace\+layout.svelte,5
knowledge,src\routes\(app)\workspace\+page.svelte,2
knowledge,src\routes\(app)\workspace\knowledge\+page.svelte,6
knowledge,src\routes\(app)\workspace\knowledge\[id]\+page.svelte,2
getKnowledgeBaseList,src\lib\apis\knowledge\index.ts,1
getKnowledgeBaseList,src\lib\components\workspace\Knowledge.svelte,3
resetKnowledgeById,src\lib\apis\knowledge\index.ts,1
resetKnowledgeById,src\lib\components\workspace\Knowledge\KnowledgeBase.svelte,2
updateKnowledgeById,src\lib\apis\knowledge\index.ts,1
updateKnowledgeById,src\lib\components\workspace\Knowledge\KnowledgeBase.svelte,2
getKnowledgeBases,src\lib\apis\knowledge\index.ts,1
getKnowledgeBases,src\lib\components\chat\MessageInput\Commands.svelte,2
getKnowledgeBases,src\lib\components\workspace\Knowledge.svelte,2
getKnowledgeBases,src\lib\components\workspace\Knowledge\CreateKnowledgeBase.svelte,2
getKnowledgeBases,src\lib\components\workspace\Knowledge\KnowledgeBase.svelte,2
getKnowledgeBases,src\lib\components\workspace\Models\ModelEditor.svelte,2
getKnowledgeBases,src\routes\(app)\+layout.svelte,1
getKnowledgeBases,src\routes\(app)\workspace\knowledge\+page.svelte,2
getKnowledgeById,src\lib\apis\knowledge\index.ts,1
getKnowledgeById,src\lib\components\workspace\Knowledge\KnowledgeBase.svelte,2
updateFileFromKnowledgeById,src\lib\apis\knowledge\index.ts,1
updateFileFromKnowledgeById,src\lib\components\workspace\Knowledge\KnowledgeBase.svelte,2
createNewKnowledge,src\lib\apis\knowledge\index.ts,1
createNewKnowledge,src\lib\components\workspace\Knowledge\CreateKnowledgeBase.svelte,2
deleteKnowledgeById,src\lib\apis\knowledge\index.ts,1
deleteKnowledgeById,src\lib\components\workspace\Knowledge.svelte,2
removeFileFromKnowledgeById,src\lib\apis\knowledge\index.ts,1
removeFileFromKnowledgeById,src\lib\components\workspace\Knowledge\KnowledgeBase.svelte,2
queryMemory,src\lib\apis\memories\index.ts,1
queryMemory,src\lib\components\chat\Chat.svelte,2
deleteMemoriesByUserId,src\lib\apis\memories\index.ts,1
deleteMemoriesByUserId,src\lib\components\chat\Settings\Personalization\ManageModal.svelte,2
deleteMemoryById,src\lib\apis\memories\index.ts,1
deleteMemoryById,src\lib\components\chat\Settings\Personalization\ManageModal.svelte,2
addNewMemory,src\lib\apis\memories\index.ts,1
addNewMemory,src\lib\components\chat\Settings\Personalization\AddMemoryModal.svelte,2
updateMemoryById,src\lib\apis\memories\index.ts,1
updateMemoryById,src\lib\components\chat\Settings\Personalization\EditMemoryModal.svelte,2
getMemories,src\lib\apis\memories\index.ts,1
getMemories,src\lib\components\chat\Settings\Personalization\ManageModal.svelte,5
memories,src\lib\apis\memories\index.ts,6
memories,src\lib\components\chat\Chat.svelte,1
memories,src\lib\components\chat\Settings\Personalization.svelte,1
memories,src\lib\components\chat\Settings\Personalization\AddMemoryModal.svelte,1
memories,src\lib\components\chat\Settings\Personalization\EditMemoryModal.svelte,1
memories,src\lib\components\chat\Settings\Personalization\ManageModal.svelte,14
getModelById,src\lib\apis\models\index.ts,1
getModelById,src\routes\(app)\workspace\models\create\+page.svelte,1
getModelById,src\routes\(app)\workspace\models\edit\+page.svelte,2
toggleModelById,src\lib\apis\models\index.ts,1
toggleModelById,src\lib\components\admin\Settings\Models.svelte,2
toggleModelById,src\lib\components\workspace\Models.svelte,2
deleteAllModels,src\lib\apis\models\index.ts,1
